ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CCDD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,Informal_P,FAC300_ANUAL
2024,01,43843,7,0150,1,3,202310438437015011,18,1,1,1,1,2, ,2,75,1,1,24,5,1948,1, , , , , , , , , , , , , , , ,5212,4761,2, ,2,2,1,1,0,10,10,9,9,10,0,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,6,5, ,2,2,2,2,2,2,10,7,1, ,50, , , , ,650, , ,700,700,700,1,2,4.98934183595162
2024,01,43844,9,0135,1,3,202401438449013511,18,1,1,1,1,2, ,2,77,1,1,20,11,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,5.6787716516693
2024,01,43844,9,0135,1,3,202401438449013512,18,1,2,3,1,2, ,2,42,2,2,7,1,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,3, , , , , , , , , , , , ,1, ,7.00470671634375
2024,01,43844,9,0135,1,3,202401438449013513,18,1,3,5,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43844,9,0136,1,3,202401438449013611,18,1,1,1,1,2, ,1,40,1,1,26,9,1983,1, , , , , , , , , , , , , , , ,3115,729,3,5,1, ,5,4000,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2,4,7500,924, , , , , , , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,649, , , ,2375,7500, , , ,8149,8149,10524,1,2,10.4278910194826
2024,01,43844,9,0136,1,3,202401438449013612,18,1,2,2,1,2, ,2,35,2,2,3,1,1989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,7.00470671634375
2024,01,43844,9,0136,1,3,202401438449013613,18,1,3,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43844,9,0137,1,3,202401438449013711,18,1,1,1,1,2, ,1,61,1,1,13,7,1962,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,4000, , , , , , , , , , , , , , ,2,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,9,3, ,2,2,2,2,2,2,10,7,1, , , , ,67,4000, , , ,4000,4000,4067,1,2,6.77787795984047
2024,01,43844,9,0137,1,3,202401438449013712,18,1,2,2,1,2, ,2,57,2,2,18,10,1966,1, , , , , , , , , , , , , , , ,1114,8412,3,2, , ,5,9998,0,9,9,9,9,9,4,49, ,49,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,459,5000, , , ,5000,5000,5459,1,2,5.97794186959088
2024,01,43846,6,0012,1,3,202301438466001211,18,1,1,1,1,2, ,1,64,1,1,15,7,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,2,4,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4,5, ,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , ,1, ,12.928577571484
2024,01,43846,6,0013,1,3,202301438466001311,18,1,1,1,1,2, ,1,75,1,1,17,6,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,1,2,2,2,4, , , , , , , , , , , , ,1, ,6.81217253675618
2024,01,43846,6,0014,1,3,202301438466001411,18,1,1,1,1,2, ,2,48,1,1,23,8,1975,1, , , , , , , , , , , , , , , ,9121,9601,2, ,1, ,1,2,0,0,10,0,9,0,0,19, ,40,2,40,1,1,1,2, , , ,2000, , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , , , ,2000, , ,2000,2000,2000,1,2,5.73749117966952
2024,01,43846,6,0014,1,3,202301438466001412,18,1,2,3,1,2, ,1,25,2,2,15,10,1998,1, , , , , , , , , , , , , , , ,3523,6110,3,5,1, ,4,200,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1200, , , ,1200,1200,1200,1,1,10.0084500739602
2024,01,43846,6,0014,1,3,202301438466001413,18,1,3,3,1,2, ,2,21,3,3,31,7,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,8.40561043155675
2024,01,43846,6,0015,1,3,202301438466001511,18,1,1,1,1,2, ,1,57,1,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43846,6,0015,1,3,202301438466001512,18,1,2,2,1,2, ,2,54,2,2,18,11,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,6.0918901759883
2024,01,43846,6,0015,1,3,202301438466001513,18,1,3,3,1,2, ,2,35,3,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43846,6,0015,1,3,202301438466001514,18,1,4,3,1,2, ,2,22,4,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43849,4,0018,1,3,202210438494001811,18,1,1,1,1,2, ,1,77,1,1,6,1,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2,1, ,2,2,2,2,2,2,2,7,4, , , , , , , , , , , , ,1, ,9.5244940016177
2024,01,43849,4,0018,1,3,202210438494001812,18,1,2,2,1,2, ,2,70,2,2,16,9,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2,2, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,4.48790063090093
2024,01,43849,4,0019,1,3,202210438494001912,18,1,1,1,1,2, ,1,38,1,1,22,6,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,1,1,13,5,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , ,1, ,6.65471927333115
2024,01,43849,4,0019,1,3,202210438494001911,18,1,2,6,1,2, ,2,83,2,1,6,2,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,1,1,1,1,1,1,2,9,4, , , , , , , , , , , , ,1, ,4.48790063090093
2024,01,43849,4,0019,1,3,202210438494001913,18,1,3,7,1,2, ,2,43,3,3,23,12,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,2,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , ,1, ,6.28953053665227
2024,01,43849,4,0019,1,3,202301438494001917,18,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , 
2024,01,43849,4,0024,1,3,202210438494002411,18,1,1,1,1,2, ,1,54,1,1,12,2,1969,1, , , , , , , , , , , , , , , ,7113,1622,2, ,3,2,1,1,0,8,0,8,0,0,8,24, ,40,2,40,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,900, , ,900,900,900,1,1,5.01853325360617
2024,01,43849,4,0024,1,3,202210438494002412,18,1,2,3,1,2, ,1,18,2,2,21,12,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,7.0259013806821
2024,01,43849,4,0027,1,3,202210438494002711,18,1,1,1,1,2, ,1,46,1,1,28,4,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,7,1,1,13,3,2,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , ,1, ,5.01853325360617
2024,01,43849,4,0027,1,3,202210438494002712,18,1,2,2,1,2, ,2,44,2,2,31,3,1979,1, , , , , , , , , , , , , , , ,9629,4921,3,5,1, ,1,20,0,8,8,8,8,8,4,44, ,44,1, ,1,2,2,2,2,360,60, , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1,260, , , , ,1559, , , ,1819,1819,1819,1,1,6.28953053665227
2024,01,43849,4,0027,1,3,202210438494002713,18,1,3,3,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43851,3,0008,1,3,202301438513000811,18,1,1,1,1,2, ,1,34,1,1,18,4,1989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,13.7549542094339
2024,01,43851,3,0008,1,3,202301438513000812,18,1,2,2,1,2, ,2,35,2,2,29,12,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,9.2395883265189
2024,01,43851,3,0008,1,3,202301438513000813,18,1,3,3,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43851,3,0008,1,3,202301438513000814,18,1,4,3,1,2, ,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43851,3,0012,1,3,202301438513001211,18,1,1,1,1,2, ,1,42,1,1,14,5,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1, ,13.7549542094339
2024,01,43851,3,0012,1,3,202301438513001212,18,1,2,3,1,2, ,1,18,2,2,5,4,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,9.51267507588397
2024,01,43851,3,0012,1,3,202301438513001213,18,1,3,3,1,2, ,1,16,3,3,7,9,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,13.1069971287269
2024,01,43851,3,0013,1,3,202301438513001312,18,1,1,1,1,2, ,2,54,1,1,25,6,1969,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,5,5,5,5,5,5,5,35,56,91,1, ,2, ,2,2, , , , , , , ,600, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,2,1, ,650, , , , ,949, ,600,2199,1599,2199,1,1,7.8852297678654
2024,01,43851,3,0013,1,3,202301438513001311,18,1,2,2,1,2, ,1,55,2,2,26,5,1968,1, , , , , , , , , , , , , , , ,8322,4922,3,5,1, ,2,30,12,12,12,0,0,0,0,36,12,48,1, ,2, ,2,2,4,1700,30, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,130, , , , ,1700, , , ,1830,1830,1830,1,2,8.94038888597465
2024,01,43851,3,0013,1,3,202301438513001313,18,1,3,3,1,2, ,2,33,3,3,10,12,1990,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40,9,49,1, ,2, ,2,1,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,2,1, , , , , ,1025, , , ,1025,1025,1025,1,1,9.2395883265189
2024,01,43851,4,0068,1,3,202401438514006811,18,1,1,1,1,2, ,1,31,1,1,25,4,1992,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,5,0,0,0,0,0,8,8,16, ,16,1, ,1,1,1,1,2,200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1, , , , , ,866, , , ,866,866,866,1,1,12.414547498184
2024,01,43851,4,0068,1,3,202401438514006812,18,1,2,2,1,2, ,2,35,2,2,13,11,1988,1, , , , , , , , , , , , , , , ,5213,4781,3,5,2,2,1,2,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1500, , , ,1500,1500,1500,1,1,11.7332786525589
2024,01,43851,4,0068,1,3,202401438514006813,18,1,3,3,1,2, ,2,17,3,3,27,5,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,1,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1, ,10.6200841825722
2024,01,43851,4,0068,1,3,202401438514006814,18,1,4,3,1,2, ,1,14,4,4,12,11,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1, ,13.1069971287269
2024,01,43851,4,0068,1,3,202401438514006815,18,1,5,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43851,4,0069,1,3,202401438514006911,18,1,1,1,1,2, ,1,43,1,1,20,7,1980,1, , , , , , , , , , , , , , , ,2131,8610,3,2, , ,5,9998,0,6,6,6,6,6,0,30,14,44,1, ,1,1,1,2,4,2700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,2,2,1, , , ,23,292,2700, , ,77,2800,2700,3092,1,2,13.7549542094339
2024,01,43851,4,0074,1,3,202401438514007411,18,1,1,1,1,2, ,2,50,1,1,21,9,1973,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,3,8,12,12,10,10,14,14,80, ,80,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, ,433, , , , ,786, , ,1219,1219,1219,1,2,7.49060801350975
2024,01,43851,4,0074,1,3,202401438514007412,18,1,2,2,1,2, ,1,47,2,2,8,11,1976,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,10,8,8,8,12,12,12,70, ,70,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1750, , ,1750,1750,1750,1,1,9.36220100189485
2024,01,43851,4,0074,1,3,202401438514007413,18,1,3,3,1,2, ,2,20,3,3,8,3,2003,1, , , , , , , , , , , , , , , ,5131,5610,3,5,2,2,1,3,5,0,0,0,0,0,5,10,16,26,1, ,1,2,2,2,2,80, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,346, , , ,346,346,346,1,1,10.6200841825722
2024,01,43851,4,0074,1,3,202401438514007414,18,1,4,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43851,4,0076,1,3,202401438514007611,18,1,1,1,1,2, ,1,46,1,1,12,5,1977,1, , , , , , , , , , , , , , , ,2411,3600,3,3, , ,5,9998,0,8,8,8,8,8,0,40,12,52,1, ,2, ,2,2,4,2500, , , , , ,1000, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,2,2,1, , , , ,649,2500, , ,1000,3500,2500,4149,1,2,8.94038888597465
2024,01,43851,4,0076,1,3,202401438514007612,18,1,2,2,1,2, ,2,42,2,1,19,6,1981,1, , , , , , , , , , , , , , , ,3124,8413,3,2, , ,5,9998,0,8,8,8,9,9,5,47, ,47,1, ,2, ,2,1,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,67,2000, , , ,2000,2000,2067,1,2,9.2395883265189
2024,01,43851,4,0076,1,3,202401438514007613,18,1,3,3,1,2, ,2,16,3,3,8,8,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,10.6200841825722
2024,01,43853,4,0016,1,3,202310438534001611,18,1,1,1,1,2, ,2,44,1,1,21,1,1980,1, , , , , , , , , , , , , , , ,5141,9602,2, ,2,2,1,1,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,2,1, , , , , , ,830, , ,830,830,830,1,2,9.43684015408145
2024,01,43853,4,0016,1,3,202310438534001612,18,1,2,3,1,2, ,2,22,2,2,9,10,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,13,3,2,1,5,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,2,2, , , , , , , , , , , , ,1, ,11.7987380003706
2024,01,43853,4,0016,1,3,202310438534001613,18,1,3,3,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,01,43853,4,0016,1,3,202401438534001614,18,1,4,6,1,2, ,2,100,4,1,15,8,1923,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,1,1,2,2,4, , , , , , , , , , , , ,1, ,8.5510287085962
2024,01,43853,4,0017,1,3,202310438534001711,18,1,1,1,1,2, ,2,59,1,1,14,6,1964,1, , , , , , , , , , , , , , , ,6114,150,2, ,3,2,1,3,3,6,0,0,6,6,3,24,16,40,1, ,1,1,1,1, , , , , ,120,20, , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,2,2,1, ,68,87, , , ,74,120, ,349,142,349,1,1,7.6505216447241
2024,01,43853,4,0017,1,3,202310438534001712,18,1,2,2,1,1, ,1,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,01,43853,4,0017,1,3,202310438534001713,18,1,3,3,1,2, ,2,36,3,3,6,9,1987,1, , , , , , , , , , , , , , , ,5243,4791,2, ,3,2,1,1,1,1,1,1,1,1,1,7, ,7,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,2,1, ,70, , , , ,500, , ,570,570,570,1,1,9.43684015408145
